"fed_2012","cog2","LIBELLE","age","sex","licences","value.pop","ratio","lib_federation","id"
404,"44109","NANTES","75_99","f",142,15255,9.3084234677155,"Fédération Française de la retraite sportive",1933
404,"44109","NANTES","60_74","f",322,16920,19.0307328605201,"Fédération Française de la retraite sportive",1934
404,"44109","NANTES","all","h",131,134799,0.971817298347911,"Fédération Française de la retraite sportive",1935
404,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française de la retraite sportive",1936
404,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française de la retraite sportive",1937
404,"44109","NANTES","45_59","h",3,22614,0.132661183337755,"Fédération Française de la retraite sportive",1938
404,"44109","NANTES","30_44","h",0,29334,0,"Fédération Française de la retraite sportive",1939
404,"44109","NANTES","30_44","f",1,27534,0.0363187332025859,"Fédération Française de la retraite sportive",1940
404,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de la retraite sportive",1941
404,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française de la retraite sportive",1942
404,"44109","NANTES","60_74","h",86,12316,6.98278661903215,"Fédération Française de la retraite sportive",1943
404,"44109","NANTES","20_29","all",0,61559,0,"Fédération Française de la retraite sportive",1944
404,"44109","NANTES","45_59","all",17,48534,0.350269913874809,"Fédération Française de la retraite sportive",1945
404,"44109","NANTES","60_74","all",408,29235,13.9558748075936,"Fédération Française de la retraite sportive",1946
404,"44109","NANTES","30_44","all",1,56868,0.0175845818386439,"Fédération Française de la retraite sportive",1947
404,"44109","NANTES","75_99","h",42,7393,5.68104964155282,"Fédération Française de la retraite sportive",1948
404,"44109","NANTES","75_99","all",184,22648,8.12433768986224,"Fédération Française de la retraite sportive",1949
404,"44109","NANTES","all","f",479,150160,3.18993074054342,"Fédération Française de la retraite sportive",1950
405,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française du sport travailliste",1951
405,"44109","NANTES","15_19","h",3,10134,0.29603315571344,"Fédération Française du sport travailliste",1952
405,"44109","NANTES","all","all",43,284959,0.150898901245442,"Fédération Française du sport travailliste",1953
405,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française du sport travailliste",1954
405,"44109","NANTES","20_29","h",25,30378,0.822963987095925,"Fédération Française du sport travailliste",1955
405,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française du sport travailliste",1956
405,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française du sport travailliste",1957
405,"44109","NANTES","30_44","h",13,29334,0.44317174609668,"Fédération Française du sport travailliste",1958
405,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française du sport travailliste",1959
405,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française du sport travailliste",1960
405,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française du sport travailliste",1961
405,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française du sport travailliste",1962
405,"44109","NANTES","45_59","h",0,22614,0,"Fédération Française du sport travailliste",1963
405,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française du sport travailliste",1964
405,"44109","NANTES","all","h",41,134799,0.304156559024919,"Fédération Française du sport travailliste",1965
405,"44109","NANTES","15_19","all",3,21451,0.139853619877861,"Fédération Française du sport travailliste",1966
405,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française du sport travailliste",1967
405,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française du sport travailliste",1968
405,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française du sport travailliste",1969
405,"44109","NANTES","20_29","all",26,61559,0.422359037671177,"Fédération Française du sport travailliste",1970
405,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française du sport travailliste",1971
405,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française du sport travailliste",1972
405,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française du sport travailliste",1973
405,"44109","NANTES","30_44","all",14,56868,0.246184145741014,"Fédération Française du sport travailliste",1974
405,"44109","NANTES","45_59","all",0,48534,0,"Fédération Française du sport travailliste",1975
405,"44109","NANTES","60_74","all",0,29235,0,"Fédération Française du sport travailliste",1976
405,"44109","NANTES","20_29","f",1,31181,0.0320708123536769,"Fédération Française du sport travailliste",1977
405,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française du sport travailliste",1978
405,"44109","NANTES","all","f",2,150160,0.013319126265317,"Fédération Française du sport travailliste",1979
405,"44109","NANTES","30_44","f",1,27534,0.0363187332025859,"Fédération Française du sport travailliste",1980
407,"44109","NANTES","0_4","all",0,16471,0,"Fédération nationale du sport en milieu rural",1981
407,"44109","NANTES","all","all",14,284959,0.0491298748240975,"Fédération nationale du sport en milieu rural",1982
407,"44109","NANTES","15_19","h",1,10134,0.0986777185711466,"Fédération nationale du sport en milieu rural",1983
407,"44109","NANTES","5_9","f",1,7196,0.138966092273485,"Fédération nationale du sport en milieu rural",1984
407,"44109","NANTES","10_14","h",0,6932,0,"Fédération nationale du sport en milieu rural",1985
407,"44109","NANTES","5_9","h",0,7228,0,"Fédération nationale du sport en milieu rural",1986
407,"44109","NANTES","20_29","h",2,30378,0.065837118967674,"Fédération nationale du sport en milieu rural",1987
407,"44109","NANTES","5_9","all",1,14424,0.0693288962839712,"Fédération nationale du sport en milieu rural",1988
407,"44109","NANTES","30_44","h",3,29334,0.102270402945388,"Fédération nationale du sport en milieu rural",1989
407,"44109","NANTES","15_19","all",1,21451,0.0466178732926204,"Fédération nationale du sport en milieu rural",1990
407,"44109","NANTES","all","h",8,134799,0.0593476212731548,"Fédération nationale du sport en milieu rural",1991
407,"44109","NANTES","60_74","f",0,16920,0,"Fédération nationale du sport en milieu rural",1992
407,"44109","NANTES","10_14","f",0,6837,0,"Fédération nationale du sport en milieu rural",1993
407,"44109","NANTES","0_4","f",0,8001,0,"Fédération nationale du sport en milieu rural",1994
407,"44109","NANTES","60_74","h",0,12316,0,"Fédération nationale du sport en milieu rural",1995
407,"44109","NANTES","75_99","f",0,15255,0,"Fédération nationale du sport en milieu rural",1996
407,"44109","NANTES","10_14","all",0,13768,0,"Fédération nationale du sport en milieu rural",1997
407,"44109","NANTES","20_29","all",2,61559,0.0324891567439367,"Fédération nationale du sport en milieu rural",1998
407,"44109","NANTES","75_99","h",0,7393,0,"Fédération nationale du sport en milieu rural",1999
407,"44109","NANTES","0_4","h",0,8470,0,"Fédération nationale du sport en milieu rural",2000
407,"44109","NANTES","15_19","f",0,11317,0,"Fédération nationale du sport en milieu rural",2001
407,"44109","NANTES","45_59","f",1,25920,0.0385802469135802,"Fédération nationale du sport en milieu rural",2002
407,"44109","NANTES","45_59","all",3,48534,0.0618123377426134,"Fédération nationale du sport en milieu rural",2003
407,"44109","NANTES","45_59","h",2,22614,0.0884407888918369,"Fédération nationale du sport en milieu rural",2004
407,"44109","NANTES","30_44","all",6,56868,0.105507491031863,"Fédération nationale du sport en milieu rural",2005
407,"44109","NANTES","75_99","all",0,22648,0,"Fédération nationale du sport en milieu rural",2006
407,"44109","NANTES","all","f",5,150160,0.0332978156632925,"Fédération nationale du sport en milieu rural",2007
407,"44109","NANTES","20_29","f",0,31181,0,"Fédération nationale du sport en milieu rural",2008
407,"44109","NANTES","30_44","f",3,27534,0.108956199607758,"Fédération nationale du sport en milieu rural",2009
407,"44109","NANTES","60_74","all",0,29235,0,"Fédération nationale du sport en milieu rural",2010
408,"44109","NANTES","all","all",4441,284959,15.5846981495584,"Fédération sportive et culturelle de France",2011
408,"44109","NANTES","75_99","f",140,15255,9.17731891183219,"Fédération sportive et culturelle de France",2012
408,"44109","NANTES","0_4","all",64,16471,3.88561714528565,"Fédération sportive et culturelle de France",2013
408,"44109","NANTES","all","h",1627,134799,12.0698224764279,"Fédération sportive et culturelle de France",2014
408,"44109","NANTES","15_19","h",192,10134,18.9461219656602,"Fédération sportive et culturelle de France",2015
408,"44109","NANTES","10_14","f",408,6837,59.6752961825362,"Fédération sportive et culturelle de France",2016
408,"44109","NANTES","10_14","h",277,6932,39.9596076168494,"Fédération sportive et culturelle de France",2017
408,"44109","NANTES","45_59","h",163,22614,7.20792429468471,"Fédération sportive et culturelle de France",2018
408,"44109","NANTES","5_9","h",287,7228,39.7066961815163,"Fédération sportive et culturelle de France",2019
408,"44109","NANTES","20_29","h",201,30378,6.61663045625123,"Fédération sportive et culturelle de France",2020
408,"44109","NANTES","5_9","all",711,14424,49.2928452579035,"Fédération sportive et culturelle de France",2021
408,"44109","NANTES","5_9","f",423,7196,58.7826570316843,"Fédération sportive et culturelle de France",2022
408,"44109","NANTES","15_19","f",212,11317,18.7328797384466,"Fédération sportive et culturelle de France",2023
408,"44109","NANTES","45_59","f",408,25920,15.7407407407407,"Fédération sportive et culturelle de France",2024
408,"44109","NANTES","0_4","h",30,8470,3.54191263282172,"Fédération sportive et culturelle de France",2025
408,"44109","NANTES","30_44","h",290,29334,9.88613895138747,"Fédération sportive et culturelle de France",2026
408,"44109","NANTES","60_74","f",321,16920,18.9716312056738,"Fédération sportive et culturelle de France",2027
408,"44109","NANTES","20_29","f",320,31181,10.2626599531766,"Fédération sportive et culturelle de France",2028
408,"44109","NANTES","0_4","f",34,8001,4.24946881639795,"Fédération sportive et culturelle de France",2029
408,"44109","NANTES","10_14","all",686,13768,49.8256827425915,"Fédération sportive et culturelle de France",2030
408,"44109","NANTES","60_74","h",112,12316,9.09386164339071,"Fédération sportive et culturelle de France",2031
408,"44109","NANTES","all","f",2814,150160,18.740010655301,"Fédération sportive et culturelle de France",2032
408,"44109","NANTES","75_99","h",73,7393,9.87420532936562,"Fédération sportive et culturelle de France",2033
408,"44109","NANTES","75_99","all",213,22648,9.40480395619922,"Fédération sportive et culturelle de France",2034
408,"44109","NANTES","15_19","all",404,21451,18.8336208102186,"Fédération sportive et culturelle de France",2035
408,"44109","NANTES","30_44","f",546,27534,19.8300283286119,"Fédération sportive et culturelle de France",2036
408,"44109","NANTES","30_44","all",837,56868,14.7182949989449,"Fédération sportive et culturelle de France",2037
408,"44109","NANTES","45_59","all",571,48534,11.7649482836774,"Fédération sportive et culturelle de France",2038
408,"44109","NANTES","20_29","all",521,61559,8.46342533179551,"Fédération sportive et culturelle de France",2039
408,"44109","NANTES","60_74","all",433,29235,14.8110141953138,"Fédération sportive et culturelle de France",2040
411,"44109","NANTES","15_19","h",0,10134,0,"Fédération sportive de la Police Nationale",2041
411,"44109","NANTES","all","h",33,134799,0.244808937751764,"Fédération sportive de la Police Nationale",2042
411,"44109","NANTES","20_29","h",6,30378,0.197511356903022,"Fédération sportive de la Police Nationale",2043
411,"44109","NANTES","15_19","f",0,11317,0,"Fédération sportive de la Police Nationale",2044
411,"44109","NANTES","10_14","h",0,6932,0,"Fédération sportive de la Police Nationale",2045
411,"44109","NANTES","5_9","f",0,7196,0,"Fédération sportive de la Police Nationale",2046
411,"44109","NANTES","20_29","f",3,31181,0.0962124370610308,"Fédération sportive de la Police Nationale",2047
411,"44109","NANTES","all","all",44,284959,0.154408178018592,"Fédération sportive de la Police Nationale",2048
411,"44109","NANTES","5_9","all",0,14424,0,"Fédération sportive de la Police Nationale",2049
411,"44109","NANTES","60_74","h",0,12316,0,"Fédération sportive de la Police Nationale",2050
411,"44109","NANTES","75_99","f",0,15255,0,"Fédération sportive de la Police Nationale",2051
411,"44109","NANTES","5_9","h",0,7228,0,"Fédération sportive de la Police Nationale",2052
411,"44109","NANTES","0_4","all",0,16471,0,"Fédération sportive de la Police Nationale",2053
411,"44109","NANTES","60_74","f",0,16920,0,"Fédération sportive de la Police Nationale",2054
411,"44109","NANTES","0_4","f",0,8001,0,"Fédération sportive de la Police Nationale",2055
411,"44109","NANTES","30_44","f",4,27534,0.145274932810344,"Fédération sportive de la Police Nationale",2056
411,"44109","NANTES","10_14","all",0,13768,0,"Fédération sportive de la Police Nationale",2057
411,"44109","NANTES","30_44","h",20,29334,0.681802686302584,"Fédération sportive de la Police Nationale",2058
411,"44109","NANTES","45_59","h",7,22614,0.309542761121429,"Fédération sportive de la Police Nationale",2059
411,"44109","NANTES","10_14","f",0,6837,0,"Fédération sportive de la Police Nationale",2060
411,"44109","NANTES","45_59","f",4,25920,0.154320987654321,"Fédération sportive de la Police Nationale",2061
411,"44109","NANTES","0_4","h",0,8470,0,"Fédération sportive de la Police Nationale",2062
411,"44109","NANTES","75_99","h",0,7393,0,"Fédération sportive de la Police Nationale",2063
411,"44109","NANTES","20_29","all",9,61559,0.146201205347715,"Fédération sportive de la Police Nationale",2064
411,"44109","NANTES","45_59","all",11,48534,0.226645238389583,"Fédération sportive de la Police Nationale",2065
411,"44109","NANTES","15_19","all",0,21451,0,"Fédération sportive de la Police Nationale",2066
411,"44109","NANTES","all","f",11,150160,0.0732551944592435,"Fédération sportive de la Police Nationale",2067
411,"44109","NANTES","30_44","all",24,56868,0.422029964127453,"Fédération sportive de la Police Nationale",2068
411,"44109","NANTES","75_99","all",0,22648,0,"Fédération sportive de la Police Nationale",2069
411,"44109","NANTES","60_74","all",0,29235,0,"Fédération sportive de la Police Nationale",2070
413,"44109","NANTES","10_14","all",466,13768,33.8466008134805,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2071
413,"44109","NANTES","20_29","h",107,30378,3.52228586477056,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2072
413,"44109","NANTES","5_9","all",596,14424,41.3200221852468,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2073
413,"44109","NANTES","15_19","f",70,11317,6.1853848192984,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2074
413,"44109","NANTES","all","all",3270,284959,11.4753350481999,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2075
413,"44109","NANTES","15_19","all",138,21451,6.43326651438161,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2076
413,"44109","NANTES","10_14","h",241,6932,34.7663012117715,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2077
413,"44109","NANTES","all","h",1297,134799,9.62173309891023,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2078
413,"44109","NANTES","10_14","f",224,6837,32.7629077080591,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2079
413,"44109","NANTES","0_4","all",68,16471,4.12846821686601,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2080
413,"44109","NANTES","60_74","h",68,12316,5.52127314063007,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2081
413,"44109","NANTES","5_9","f",272,7196,37.798777098388,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2082
413,"44109","NANTES","20_29","f",155,31181,4.97097591481992,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2083
413,"44109","NANTES","0_4","h",27,8470,3.18772136953955,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2084
413,"44109","NANTES","60_74","f",265,16920,15.661938534279,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2085
413,"44109","NANTES","45_59","all",680,48534,14.0107965549924,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2086
413,"44109","NANTES","20_29","all",262,61559,4.25607953345571,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2087
413,"44109","NANTES","45_59","f",477,25920,18.4027777777778,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2088
413,"44109","NANTES","30_44","h",245,29334,8.35208290720665,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2089
413,"44109","NANTES","75_99","f",38,15255,2.49098656178302,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2090
413,"44109","NANTES","75_99","all",51,22648,2.25185446838573,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2091
413,"44109","NANTES","60_74","all",333,29235,11.390456644433,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2092
413,"44109","NANTES","15_19","h",68,10134,6.71008486283797,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2093
413,"44109","NANTES","0_4","f",40,8001,4.99937507811524,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2094
413,"44109","NANTES","75_99","h",12,7393,1.62315704044366,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2095
413,"44109","NANTES","5_9","h",324,7228,44.8256779192031,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2096
413,"44109","NANTES","45_59","h",203,22614,8.97674007252145,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2097
413,"44109","NANTES","all","f",1973,150160,13.1393180607352,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2098
413,"44109","NANTES","30_44","f",431,27534,15.6533740103145,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2099
413,"44109","NANTES","30_44","all",676,56868,11.8871773229233,"Union Française des oeuvres laïques d'éducation physique (UFOLEP)",2100
415,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2101
415,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2102
415,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2103
415,"44109","NANTES","30_44","h",4,29334,0.136360537260517,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2104
415,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2105
415,"44109","NANTES","75_99","h",9,7393,1.21736778033275,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2106
415,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2107
415,"44109","NANTES","15_19","h",0,10134,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2108
415,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2109
415,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2110
415,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2111
415,"44109","NANTES","45_59","h",4,22614,0.176881577783674,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2112
415,"44109","NANTES","60_74","f",65,16920,3.84160756501182,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2113
415,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2114
415,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2115
415,"44109","NANTES","20_29","h",0,30378,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2116
415,"44109","NANTES","60_74","h",22,12316,1.78629425138032,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2117
415,"44109","NANTES","45_59","all",6,48534,0.123624675485227,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2118
415,"44109","NANTES","20_29","f",2,31181,0.0641416247073538,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2119
415,"44109","NANTES","all","all",138,284959,0.484280194694675,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2120
415,"44109","NANTES","75_99","f",24,15255,1.5732546705998,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2121
415,"44109","NANTES","all","h",39,134799,0.28931965370663,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2122
415,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2123
415,"44109","NANTES","30_44","all",9,56868,0.158261236547795,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2124
415,"44109","NANTES","45_59","f",2,25920,0.0771604938271605,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2125
415,"44109","NANTES","20_29","all",2,61559,0.0324891567439367,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2126
415,"44109","NANTES","60_74","all",87,29235,2.97588506926629,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2127
415,"44109","NANTES","30_44","f",5,27534,0.181593666012929,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2128
415,"44109","NANTES","all","f",99,150160,0.659296750133191,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2129
415,"44109","NANTES","75_99","all",33,22648,1.45708230307312,"Fédération Française omnsisports des personnels de l'éducation nationale et jeunesse et sports",2130
417,"44109","NANTES","all","all",33,284959,0.115806133513944,"Union Nationale Sportive Léo Lagrange",2131
417,"44109","NANTES","30_44","h",NA,29334,NA,"Union Nationale Sportive Léo Lagrange",2132
417,"44109","NANTES","45_59","h",NA,22614,NA,"Union Nationale Sportive Léo Lagrange",2133
417,"44109","NANTES","10_14","all",NA,13768,NA,"Union Nationale Sportive Léo Lagrange",2134
417,"44109","NANTES","15_19","all",NA,21451,NA,"Union Nationale Sportive Léo Lagrange",2135
417,"44109","NANTES","60_74","h",NA,12316,NA,"Union Nationale Sportive Léo Lagrange",2136
417,"44109","NANTES","15_19","h",NA,10134,NA,"Union Nationale Sportive Léo Lagrange",2137
417,"44109","NANTES","0_4","all",NA,16471,NA,"Union Nationale Sportive Léo Lagrange",2138
417,"44109","NANTES","5_9","all",NA,14424,NA,"Union Nationale Sportive Léo Lagrange",2139
417,"44109","NANTES","20_29","h",NA,30378,NA,"Union Nationale Sportive Léo Lagrange",2140
417,"44109","NANTES","75_99","h",NA,7393,NA,"Union Nationale Sportive Léo Lagrange",2141
417,"44109","NANTES","30_44","all",NA,56868,NA,"Union Nationale Sportive Léo Lagrange",2142
417,"44109","NANTES","75_99","f",NA,15255,NA,"Union Nationale Sportive Léo Lagrange",2143
417,"44109","NANTES","all","h",NA,134799,NA,"Union Nationale Sportive Léo Lagrange",2144
417,"44109","NANTES","20_29","all",NA,61559,NA,"Union Nationale Sportive Léo Lagrange",2145
417,"44109","NANTES","5_9","f",NA,7196,NA,"Union Nationale Sportive Léo Lagrange",2146
417,"44109","NANTES","10_14","f",NA,6837,NA,"Union Nationale Sportive Léo Lagrange",2147
417,"44109","NANTES","10_14","h",NA,6932,NA,"Union Nationale Sportive Léo Lagrange",2148
417,"44109","NANTES","15_19","f",NA,11317,NA,"Union Nationale Sportive Léo Lagrange",2149
417,"44109","NANTES","20_29","f",NA,31181,NA,"Union Nationale Sportive Léo Lagrange",2150
417,"44109","NANTES","5_9","h",NA,7228,NA,"Union Nationale Sportive Léo Lagrange",2151
417,"44109","NANTES","0_4","h",NA,8470,NA,"Union Nationale Sportive Léo Lagrange",2152
417,"44109","NANTES","60_74","f",NA,16920,NA,"Union Nationale Sportive Léo Lagrange",2153
417,"44109","NANTES","45_59","all",NA,48534,NA,"Union Nationale Sportive Léo Lagrange",2154
417,"44109","NANTES","60_74","all",NA,29235,NA,"Union Nationale Sportive Léo Lagrange",2155
417,"44109","NANTES","0_4","f",NA,8001,NA,"Union Nationale Sportive Léo Lagrange",2156
417,"44109","NANTES","75_99","all",NA,22648,NA,"Union Nationale Sportive Léo Lagrange",2157
417,"44109","NANTES","all","f",NA,150160,NA,"Union Nationale Sportive Léo Lagrange",2158
417,"44109","NANTES","30_44","f",NA,27534,NA,"Union Nationale Sportive Léo Lagrange",2159
417,"44109","NANTES","45_59","f",NA,25920,NA,"Union Nationale Sportive Léo Lagrange",2160
418,"44109","NANTES","30_44","h",0,29334,0,"Fédération Française du sport d'entreprise",2161
418,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française du sport d'entreprise",2162
418,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française du sport d'entreprise",2163
418,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française du sport d'entreprise",2164
418,"44109","NANTES","all","h",0,134799,0,"Fédération Française du sport d'entreprise",2165
418,"44109","NANTES","all","all",0,284959,0,"Fédération Française du sport d'entreprise",2166
418,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française du sport d'entreprise",2167
418,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française du sport d'entreprise",2168
418,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française du sport d'entreprise",2169
418,"44109","NANTES","45_59","h",0,22614,0,"Fédération Française du sport d'entreprise",2170
418,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française du sport d'entreprise",2171
418,"44109","NANTES","20_29","all",0,61559,0,"Fédération Française du sport d'entreprise",2172
418,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française du sport d'entreprise",2173
418,"44109","NANTES","20_29","h",0,30378,0,"Fédération Française du sport d'entreprise",2174
418,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française du sport d'entreprise",2175
418,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française du sport d'entreprise",2176
418,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française du sport d'entreprise",2177
418,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française du sport d'entreprise",2178
418,"44109","NANTES","30_44","all",0,56868,0,"Fédération Française du sport d'entreprise",2179
418,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française du sport d'entreprise",2180
418,"44109","NANTES","15_19","h",0,10134,0,"Fédération Française du sport d'entreprise",2181
418,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française du sport d'entreprise",2182
418,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française du sport d'entreprise",2183
418,"44109","NANTES","all","f",0,150160,0,"Fédération Française du sport d'entreprise",2184
418,"44109","NANTES","45_59","all",0,48534,0,"Fédération Française du sport d'entreprise",2185
418,"44109","NANTES","60_74","all",0,29235,0,"Fédération Française du sport d'entreprise",2186
418,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française du sport d'entreprise",2187
418,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française du sport d'entreprise",2188
418,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française du sport d'entreprise",2189
418,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française du sport d'entreprise",2190
420,"44109","NANTES","20_29","f",120,31181,3.84849748244123,"Fédération sportive des ASPTT",2191
420,"44109","NANTES","10_14","all",623,13768,45.2498547356188,"Fédération sportive des ASPTT",2192
420,"44109","NANTES","45_59","h",203,22614,8.97674007252145,"Fédération sportive des ASPTT",2193
420,"44109","NANTES","60_74","h",71,12316,5.76485872036375,"Fédération sportive des ASPTT",2194
420,"44109","NANTES","15_19","all",308,21451,14.3583049741271,"Fédération sportive des ASPTT",2195
420,"44109","NANTES","20_29","all",277,61559,4.49974820903523,"Fédération sportive des ASPTT",2196
420,"44109","NANTES","5_9","f",96,7196,13.3407448582546,"Fédération sportive des ASPTT",2197
420,"44109","NANTES","5_9","all",347,14424,24.057127010538,"Fédération sportive des ASPTT",2198
420,"44109","NANTES","10_14","f",218,6837,31.8853298230218,"Fédération sportive des ASPTT",2199
420,"44109","NANTES","15_19","f",92,11317,8.12936290536361,"Fédération sportive des ASPTT",2200
420,"44109","NANTES","10_14","h",406,6932,58.5689555683785,"Fédération sportive des ASPTT",2201
420,"44109","NANTES","30_44","f",195,27534,7.08215297450425,"Fédération sportive des ASPTT",2202
420,"44109","NANTES","30_44","h",246,29334,8.38617304152178,"Fédération sportive des ASPTT",2203
420,"44109","NANTES","45_59","all",487,48534,10.0342028268842,"Fédération sportive des ASPTT",2204
420,"44109","NANTES","0_4","h",9,8470,1.06257378984652,"Fédération sportive des ASPTT",2205
420,"44109","NANTES","45_59","f",284,25920,10.9567901234568,"Fédération sportive des ASPTT",2206
420,"44109","NANTES","0_4","all",16,16471,0.971404286321413,"Fédération sportive des ASPTT",2207
420,"44109","NANTES","15_19","h",216,10134,21.3143872113677,"Fédération sportive des ASPTT",2208
